Name,Username
Catiuscia Cardozo Garcia 👩‍🔬,catiusciacardozogarcia
Kennedy Linhares - Ceará em Pauta,radialistakennedylinhares
Apenas Futebol,apenas.futebol
Paparazzo Rubro-Negro,paparazzorubronegro
Joel Botega,joelbotega
K.Ö. Entertainment,ko_entertainment
⫷ Renata Segtowick ⫸,renataseg.art
Izak Dahora,izakdahora
IEADPE - SÃO LOURENÇO DA MATA,ieadpesaolourenco_
William de Oliveira,williamdarocinha_
Guigo TV,guigo.tv
CARIOCA OPRESSORA OFICIAL,cariocaopressora
Erian Ozorio Coletivas,erianozoriocoletivas
Tudo de lingerie l Moda íntima,outletlingerie_belem
Por Aí I Viagens e passeios e Boas Histórias!,boranosporai
Sheridan's Irish Pub,sheridansirishpub
Juntos!,coletivojuntos
Denise Vieira,denise_vieira23
Diário do Estado MT,diariodoestadomt
Alexandre Corrêa da Silva,alexandrecs1
Ultramed Saúde,ultramed.saude14
Copa do Nordeste,copadonordeste
Helder Leão,helderleaooo
Igor Miranda,igormirandasite
Fora Bolsonaro • Rio Verde/GO,forabolsonarorv
Paulo Pinheiro,paulopinheirorj
Juciane Cunha,jucianecunhaoficial
Alexandre Buchaul,alexandrebuchaul
Osvaldo Neto,osvaldohlneto
Acre Fest Eventos,acrefesteventos
Fabio Meira,fabiomeira.facilitador
"Dicas de Hotéis, Pousadas e Casas",hoteisepousadasbrasil
Kite Experience,kitesurf.experience
Pronto Eu Falei!,prontoeufaleioficial
Ricardo Henrique de Almeida-Adv,ricardohenriquedealmeida_adv
DAIANA M PARISATO 🍉,daianaparisato
Sérgio Sanita,sergiosanita
Franciane Motta,deputadafranciane
SUPERBANDA,superbandaoficial
UniCV - Centro Universitário,unicv.centrouniversitario
Wallison Rabelo,wallison.engenheiro
ANB 3x3 - Basquete 3x3,basquete3x3
CAIXA Investe,caixainveste
Folha Uberaba,folhauberaba
Planetário do Rio de Janeiro,planetariodorio
88NÃO!,banda88nao
Direita Minas Minduri,direitaminasminduri
PSOL DF,psoldf
Quatro Cinco Um,quatrocincoum
Eduardo Schenatto,eduardoschenatto
OFF PREMIUM,offpremium
OCP News - Joinville,ocpnewsjoinville
Projeto Coral Vivo,projetocoralvivo
RÁDIO CIDADE 92.3 FM,radiocidadebrusque
DALILA,dalilavcarvalho
Fenajufe,fenajufe
Júnior Darita,darita_gravata
Sincerão,iamsincerao
Adriana Cianelli,adrianacianelli
Adriano Silva,souadrianosilva
Mega Loja Parque São Jorge,megalojaparquesaojorge
Nedilson Machado,nedilsonmachado_oficial
Retrô FC Brasil,retrofcbrasil
Poesia de Segunda,poesia.de.segunda
Um Refrão 🎵,umrefrao_
Fran Boni,franboni5
SPA ELLEGANCE | SALÃO DE BELEZA EM MONGAGUÁ,spa.ellegance
Frente Revolucionária Conservadora,conservadorismo.revolucionario
Danielzinho-Belford Roxo,danielzinhooficial
RepublicaDoParaná,republicaparana
projetodeusteamaoficiall,projetodeusteamaoficiall
Acelio Trindade,trindadeacelio
Instituto_Liberal,instituto_liberal
Alex Faria,abcdoabc_oficial
Infosaj,infosaj
Sofia Cavedon,sofiacavedonoficial
MODA AGÊNERO,fundangavestuario
Engenho do Meio Ordinário,engdomeioordinario
Circus Rock,circusrockoficial
YouTimão ⚡️Corinthians,youtimao
Bloco Das DIVAS,blocodasdivas_
Baita Breja,baitabreja
Espiritualidade | Autoconhecimento,diarioespiritualbr
ruyteix,ruy_teixeira
Lucas Brandão,lucascbrandao
Fernandes,anderrupson
Mãe Taiane Macedo | Umbanda,maetaiumbanda
FUXICADAX,fuxicadax
Supermercado Bom Dia,sup.bomdia
Portal Alerta,portal_alerta
Mabel Cristina Dias - Artétipos,artetiposoficial
Carlos Siqueira,carlossiqueira4040
Jornal Folha do Estado BA,folhadoestadoba
SISTEMA FAERN/SENAR,sistemafaernsenar
Princesa de Luz 👑🌻🙏,princesadeluz_
Juliana Rose,jjulianarose
EU AMO JOÃO PESSOA ❤️,euamojampa
Frini Georgakopoulos,frini_georga
Vila Don Patto Restaurante,viladonpatto
Banda Sul Brass,bandasulbrass
MDB Santa Catarina,mdbsantacatarina
Amanda Mroginski,amulherzinha_
Wanderley Alves | PETROLINA EM DESTAQUE,blogpetrolinaemdestaque
Portal Salvador Entretenimento,salvadorentretenimento
Siimone Medina,simonemedina
Secretaria da Saúde de Palmas,semuspalmas
Nanda Alves,eu_mesmo_nandaa
João Marco,umjoaomarco
Espaço Público,espacopublico.oficial
Matheus Montenegro,eusouomatt
Oktoberfest de Igrejinha,oktoberfest_igrejinha
HENRIKC🇫🇷,henrrykc
Enilton Rodrigues,enilton_rodrigues
Marco Bica,marquinhodaana
Angélica My Star,angelicamystar
Luana Bonone,luanabonone
Anti Milícia Oficial,antimiliciaoficialbr
Banda Bicho de Pé,bandabichodepe
Carros Premium Dos USA e Europa,albuquerque_comex
Contemporâneos,contemporaneosgaleria
APUB Sindicato,apubsindicato
Rafael Vanni,vannito
Maria Fernanda Cid Loureiro,fernandacid_
Clau Adesivos,claubellasunhas
DILY | Moda Fitness,use.dily
tim bernardes,timbernardes
Fraternidade O Caminho - CM,ocaminhocm
TRAPBRGRAFIAS,trapbrgrafias
Pagodeiro Citou 🎧,pagodeiro_citou
Rosália Fernandes,rosaliapstu16
Dr Edmar Fernandes 🇧🇷,dredmarfernandes
Direita Curimataú Paraibano,direitacurimatau
Olímpio Rocha,olimpiorochadh
Jornal Tribuna Ribeirão,tribunaribeirao
DACOROMODE,tremdacoro
Pr. Josué Gonçalves,prjosuegoncalves
Paulo Teixeira,pauloteixeira13
Marcelo Costa,marcelocostareal
Sacaria Cristã,sacariacrista
Ricardo Hirsch,rihirsch
PAULA MARTINS,viversemtrigo
MIGUEL LIRA 🇧🇷,fbtvnews
Bethi Albano,bethialbano
Auditório Araújo Vianna,araujoviannaoficial
Fabio Rubens,fabiorubensvereador
Conquista Repórter,conquistareporter
Talita Nascimento,talinascimento
Gado Gordo,gadogordo
Iveteiros Solidários,iveteiros_solidarios
Gabriel Barone,baronegabriel1
Famílias Pela Diversidade - @familiaspeladiversidadeoficial,familiaspeladiversidadeoficial
✨ Empregos Local ✨,empregoslocal_sao_luis
Rádio Kiss FM 92.5,kissfm92.5
Neto de Zoraide,netodezoraide
595 Tattoo & Body Piercing - São Paulo - SP,595tattoo
ABC Atacado e Varejo,abcatacadoevarejo
Prefeitura de Porto Ferreira,prefeiturapf
Chef Seichele Barboza,seichele
Lucas Raniel - Vivo com HIV 🩸,lucasraniel_
Pizzaria Guarani,pizzariaguarani
Eduardo Sales Filho,dudusales
Kananda Eller,deusacientista
Eliane Trindade,elianetrindade
Andréa Oliveira,andrealeaozinho
Enquanto Isso Em Araguaína,enquantoissoemaraguaina
INGRESSO FLY,ingressoflyoficial
NBA Brasil,nbabrasil
M.M Assis 🇧🇷,mmassisok
Além dos Cravos,adcravos
Carlos André Do Monte,reverendoandredomonte
Iron Studios - Concept Store,ironstudiosbr
Universidade de Caxias do Sul,ucs_oficial
Grêmio Recreativo Escola de Tradições Juninas - Nossa Junina,nossajunina
Pâmela Steiger,pamelasteiger
BRUNNA OLIVEIRA,brunnarafaelaoliveira
"Itaituba - PA., ""Cidade Pepita""",cidadepepita
RENATA OLIVEIRA,pra.renataoliveira
Giovanna Ewbank,gioewbank
Focoelho,focoelho01
INVOGA,invoga
Tróia Parts - Loja de Peças Especializada em Honda,troiaparts
Júnior Ruschel,souoruschel
POP MUNDO NEWS,popmundonews
A Grande Verdade,grandeverdade
Christian Daniel Nicola Nicola,christiandanielnicola
Angels Volley Brazil,angelsvolley
Universidade de Franca,aunifran
Dance News,dancenews_brasil
Cyro Sampaio,cyroca
Maranhão Conservador 🇧🇷🇱🇷,maconservador
Ghetto zn Tattoo,ghetto.zn
Escola para Cartoleiros - Dicas Cartola FC 🎩,escolaparacartoleiros
Raul Nunnes,raulnunnes
Policial Maurino,policialmaurino
Revista Oeste,revistaoeste
Jornal do Povo,jornaldopovo_jp
hot dog prensado,reidog_hotdog
CENTRAL DE RAP🔥,centralderap_
RioOnWatch,rioonwatch
Dr. Antenor,drantenor13
Ewerton Carvalho,advogadoewerton
Paula Huana Seabra,huanapaula
Fatos News Oficial🇧🇷,fatosnewsoficial
Brechó plus size | second hand,desapegodasdivascg
Daniel Dutra | Resenhando Rock 🤟🏻😉,resenhandorock
FAVELA FUNK,afavelafunk
Everson Henrique de Oliveira,eversonzoio
CVC Stella Maris,cvc.ba.stellamaris
Fabio Galdino,fabioghaldino
OTIMISTA OFICIAL 🎯,otimistaoficial
PORCARIA,porcariatorresmo
Edinho Nobre,edinhonobre
Hyundai Lovat,hyundailovat
Caroline,carolinesilva.cacau
🐾 ONG Amor de Bicho Campinas 🐾,amordebichocampinas
Plenitude Educação,plenitudeeducacao
URUBUBRABO,urububrabo
Vou Ser Mamãe Oficial,vousermamaae
José Paulo,josepaulogit
Coluna do CT,colunadoct
Luzia Fazzolli Gomes,luziafazzolligomes
FLAMENGOO CRF❤🖤,flamengoo__crf
Agência de Viagens e Turismo,agenciadeviagens_eturismoep
Salinas Campo Grande,salinascampogrande
Portal Parazão Tem de Tudo,parazaotemdtudo
Humberto Evangelista,delegadofederalhumberto
Juventude Fortaleza,juventudefortaleza
CBN Natal,cbnnatal
Frente de Luta por Moradia,flmbrasil
Michele Gramacho,michelegramacho
CAPIVARA'S HOSTEL & LOUNGE BAR,capivarashostelloungebar
Bancarios Rio,bancariosrio
Rogerio Fernandes Lima,coronelrogerioes
Pedro Malheiros,drpedromalheiros
PT Ceará,ptceara
Jornal Grande Bahia,jornalgrandebahia
Abidan Henrique,abidanhenrique
Editora Pedregulho,editorapedregulho
Backstage Musical,backstagemusical
9ª Corrida Princesa da Colina 2023,corrida_princesa_da_colina_
Vicente Cascione,vicentecascione
Oriflame Oficial Portugal,oriflameoficialportugal
OAB Paraná,oab_pr
Rahra São José dos Campos,rahra.sjc
AFAZENDA15 | A MAIS CONECTADA,amaisconectada
Viez Outlet | Park Europeu,viez_outlet_parkeuropeu
LAGOINHA MANAUS | SEDE,lagoinhamanausam
PL Mulher Nacional,partidoliberalmulher
Irecê Repórter,irecereporter
Enfermeira Rejane,deputadaenfermeirarejane
Aluizio Junior,aluiziojunioroficial
JESUS E eu 🇧🇷,jesuseeuo
Thata Alves,thataalvespoetisa
D M B,denisbragaoficial
São José Mil Grau,saojosemilgrauu
Jhennifer Christine Zamboti,zamboti_
Rádio Cidade 99.1 FM,cidade99
Blog do Bruno Muniz,blogdobrunomuniz
Miria Cardoso Eliton De Bona🌻,miriacardosoelitondebona
Paula Nunes,paulabancadafeminista
MARJU SUPERMERCADO,supermercadomarju
Bralimpia Equipamentos,bralimpia
Solange Voz de Ouro ☀️,solangevozdeouro
Paulo Bilynskyj,paulobilynskyj
Pátria Conservadora 🔹,patriaconservadorabr
CLAUDIO SOSSA l Baralho Cigano®️,claudio.sossa
Gabriela Tornai,gabrielatornai_
Vagas em Piracicaba SP | Adriana Casarin,vagasempiracicaba
Blog O Acaraú,blogoacarau
Eudes Bringel,eudesbringel
Pregador Pensador / Teologia 🤓📚💡,pregador_pensador
Erasmo Duarte,erasmoduarte
Helio Peixoto,heliopeixotofilho
Min. de Dança Louvor na Terra,ministeriodedancalouvornaterra
Roger Cipó,rogercipo
Eliziane Gama,elizianegama
acidade on Ribeirão,acidadeonribeirao
Benjamim Bicalho,soonibusbh
e-Gifts Bazaar,egiftsbazaar
Rosane Borges,_rosaneborges
Capital do Sertão,capital.sertao
☆Wtom_Tecnologia☆ Criações.,wtom_tecnologia
Fortalecendo o Artesanato Brasileiro,imaterial_artesanatobrasileiro
Jufit - Comida saudável,jufit.crato
Marcos Paulo | MP,eusoumarcospaulo
Sonia Guajajara,guajajarasonia
BHAZ,portalbhaz
João Felipe,vereadorjoaofelipe
Lucas Pontes,lucas_atipico
Depósito das Frases,depositodasfrases
Motim Underground,motimunderground
falandoverdades.com.br,falandoverdades.com.br
Fundação ProAR,fundacaoproar
Décio Rangel Júnior,juniordeciorangel
Cláudia Castaldelli Oficial 🇧🇷,castaldelli.oficial
A Nazare Sincera,anazaresincera
Lellis Trattoria - Matriz,lellistrattoria
Rafael Gonzaga,rafaaagonz
Estrela Leminski,estrelaleminski
Cumaru News,cumarunewsoficial
Vem pra Mosele! Tudo para sua beleza em um só lugar!,mosele.ce
Ricardo Oliveros,oliverosconsultoria
JULIA SCHIAVI,juschiavi
Y.Barreiro,y.barreirooficial
Colchões Ecoflex Oficial,ecoflex_colchoes
Tv Tropical Rn,tvtropicalrn
Estácio NI - Matricula,estacioni_matricula
Pedro Faria,pedrovlfaria
Maternidade Adaptada,maternidadeadaptada
Marcelo souza Gonçalves,marcelo_rjdovideo
Waly Salomão,waly.salomao
Luiz César Rangel,luiz_rangel
Jundiaí Dicas📍| DICAS EM JUNDIAÍ,jundiai.dicas
Lar Das Moças Cegas,lardasmocascegas
Michele Daltoé,pramicheledaltoe
Sargento Reginauro | Deputado estadual (CE),sargentoreginauro
Casamentos por Jéssica Moraes,projetonoivinha
"MOÇA, EMPODERE-SE",mocaempoderese
Torcida Trovão Azul,trovaoazul1986
João Moleira,joaomoleira
fofoca discreta,fofocadiscretta
Hugo Campos,hugocampos
Balanço Geral Espírito Santo,balancogeral.es
Sapo Verde Moda Feminina - Moda Feminina Atacado,sapoverdemodafeminina
Túlio Gadêlha,tulio.gadelha
Pecege Consultoria e Projetos,pecegeprojetos
Petria Chaves,petriachaves
Ádila Lopes,adilalopes
Brasil Center Shopping - BCS,brasil_centershopping
Carlos Veras,carlosverass
Adriana Prado,adri.prado
Fofoqueira Profissional,fofoqueiraprofissional
Dr. Renato Neri,dr.renatoneri
Portal Selviria,portalselviriaoficial
𝑪𝒉𝒂𝒓𝒍𝒊𝒂𝒏𝒆 𝑺𝒐𝒖𝒔𝒂,vereadoracharliane
REDEMAR BRASIL,redemarbrasil
Gabriel Santos Elias,gabrieleliasdf
Bella Cintas,bellacintasoficial
NUMAR | Bar e Restaurante,numarbar
Jornal Mais Notícias,jornal_mais_noticias
PATRÍCIA POETA,patriciapoeta
Olindina Maria Suzart,dinasuzart
Edvaldo Soares,edvaldosoaresr
Professor Toninho Vespoli,toninhovespoli
𝐈𝐍𝐒𝐓𝐈𝐓𝐔𝐓𝐎 𝐍𝐄𝐗 𝐍𝐎 𝐄𝐗𝐓𝐈𝐍𝐂𝐓𝐈𝐎𝐍,nex_noextinction
Moça Morena Biquinis e Moda Confortável🧡,mocamorenah
jornalonzedemaio,jornalonzedemaio
Marcos Sobrinho,marcos.sobrinho.naooficial
André Prando,andreprando
Ulysses Gomes,ulyssesgomes
✨✨Dra. Lilliam Oliveira✨✨,dralilliam_oliveira
𝗣𝗢𝗥𝗧𝗔𝗟 𝗗𝗘 𝗔𝗟𝗔𝗚𝗢𝗔𝗦,portaldealagoas
Instituto MR,instituto.mr
CARLA MERELES,carlamereles
Imperador dos Camarões,imperadordoscamaroes
Imoveis Salvador Bahia,imoveissalvadorbahiaoficial
"Melania Amorim, MD, PhD",melania44
Darlene Pereira,darlenetorradapereira
Regina Fernandes,reginafernandessanches
Vamos Fofocar 🗣,letsgossip
Guto Zacarias,gutozacariasmbl
Lucas Paiva ☀️,eulucaspaiva
Transformai-vos | Palavras de Vida,transformaivos1
Armazém Paraíba,armazemparaiba
Marcello Givi Gonça,marcellogoncalvesator
Todos Com Ciro - SP,todoscomcirosp
Daniela Silva,danivascam
Crunchyroll PT,crunchyroll_pt
Raony Farsura🎤🔥,raonyfarsura
Leo Dias,leodias
Saraiva Produçoes,saraivaproducoes
Estádio 97,estadio97
Carlos Bruno,carlosbrunooficial_
visionária. ✨🎀,s4.citou
OAB Subseção Juiz de Fora,oabjuizdefora
Rafaella Monnerat,rafaellamonnerat_
Think Eva,think.eva
Thiers Soares,thiers
MAJUR,majur
ALFINETADINHAS,alfinetadinhas
Ilhéus.com.br,ilheus.oficial
INGRESSO NACIONAL,ingressonacional
Meio & Mensagem,meioemensagem
Pátio Norte Shopping,pationorte
EITA FOFOCA🗣,eitaafofoca
Assembleia Legislativa de RR,assembleiarr
Looke,looke
Ismael Silva Cândido,ismaelscandido
Jalmir Júnior,jalmirjuniorsg
Jornal Arauto,jornal_arauto
Edson Praczyk,edsonpraczyk
Naiara Cândido,naiaracandido
Diário Correio Do Sul,csul_vga
Nathalia Braga,braganathalia
Geovanna Alves,cantorageovannaalves
Clipe Gospel®,clipegospeloficial
TV TEM,tvtemoficial
Amanda Gondim,amandagondimudi
Eduardo Arauju 👑,eduardoarauju
Prime Arcade (Fliperamas e Games Retrô) 👾🎮,primearcadebr
"🎙 Asa Branca News 📻 99,5 FM",asabrancafm
Mostra Internacional de Cinema,mostrasp
🔥Bllog Dos Famosos 💣,bllogdosfamosos
Rogério Correia,rogeriocorreia_
Rodrigo Lopes,rodrigolopesbroker
Howay,howayoficial
Joana D'Arc l EquipedosSonhos,joanadarcsonhos
Mirko Levak,prmirkolevak
GrudinhosCarlu 🌻,grudinhoscarlu
Carlos Fávaro,carloshbfavaro
Saab Brasil,saabdobrasil
Renata Helena,renata_rosica
Taynara Caragiu,taycaragiu
Watts Mobilidade Elétrica,wattsmobilidade
Tathy Favaretto,tathyfavaretto
"Rádio Rondônia 93,3 FM",radiorondonia
Zé Vicente,zevicent
Prefeitura de Vitória,vitoriaonline
Amanda Fernandes | MAF | Estética Integrativa,amanda.eu
Hortifruti Das Palmeiras,hortifrutipalmeiras
Clarissa Kiste,clarissakiste
Pablo Capilé,pablocapile
casa meio do céu,casameiodoceu
Terra Dinheiros,terradinheiros
Raul Christiano,raulchristiano
João Neto Pegadão,joaonetopegadao
Partido Socialista Brasileiro,psbes40
Eva Souza,eva__filha_do_deus_poderoso
Marcelo Tofani,marcelotofani
"RAMOS, Stephane",astephaneramos
Rede Marxista,redemarxista
𝐋𝐚𝐫𝐚 𝐅𝐢𝐥𝐭𝐫𝐨𝐬シ︎,filtros.insta___
Mais Minas,mais.minas
Paulo Carrano,paulo_carrano
FPAK,fpakportugal
Dr Marcos Pontes // Emagrecimento Brasília,dr.marcospontes
Choquinha Macedo,choquinhamacedo
Moda Center,modacentersantacruz
Patriotas Aliados Uruguaiana,patriotasuruguaiana
Pedro Henrique França,pfranca
ANTRA,antra.oficial
Renan Avelar | Verdástico 💚,verdastico
Tocaya Torradores de Café,atocaya
Rogerio Dias,rogeriodias
Alexandre kyd ll,alexandrekyd_ii
Coalizão Conservadora 🇧🇷,coalizaoconservadorabr
Tom Karabachian,tomkarabachian
Melanin Journey,melaninjourney
Cairo Salim,cairosalim
Brutaiada®️ Oficial,brutaiadaclub
Geraldo Barral,geraldobarral.adv
Fabricio Felix,fabriciofelixfotos
Narubia Werreria 🐆🇧🇷🌎,werreria
• Verani Tattoo • Porto Alegre,veranitattoo
Kelly Ferreira,dra.kelly_ferreira
"RADAR 1, o número 1 em noticia",radar1.com.br
Empreendedora,emanuelasampaio
TQS Informatica Ltda.,tqsinfo
Leonardo Cardoso,prleonardocardoso
Conexão POP,siteconexaopop
Janine Castro Barboza,janinecastrobarboza
Ventura Riviera imóveis,venturariviera
Carolina Iara,acarolinaiara
Keila Jimenez,ktvefamosos
Marcelo Monteiro,marcelomonteiro1309
Fala Mauá,falamaua
Motiva Mundo,motivamundo
🇾🇪MASSA SOBERANA OFICIAL 🇾🇪,massasoberanaofc
Warner Bros. Discovery Brasil,wbdforbrandsbr
ADPM Bauru,adpmbauru
NDTV Criciúma,ndtvcriciuma
Mona Gadelha,mona_gadelha
Brasil Cupons e Descontos,cupons.e.descontos
Revista Asas,revistaasas
Paulo Foletto,paulo.foletto
Cristiane Prezotto,naniprezotto
ROBSON MIRANDA OFICIAL,robsonmiranda.oficial
Patricia Felix,patriciafelixrj
Marlon Caldeira,marlonsette
NAU Frutos do Mar,naurestaurante
VOZES EM LUTO 🖤,vozesemluto2
Cia Paulista De Dança,ciapaulistadedanca
Sandro Alex,dep_sandro_alex
Cridemar Aquino,cridemaraquino
SLZ Online,slzonline
Sistema Teresense de Notícia | STN,sistemateresensedenoticia
FARAÓ A MELHOR PIZZARIA DE MANAUS!,ofaraopizzasemassas
Agencia de Viagens e Turismo,augustusturismo
Assuã lopes cidadania,assualopes23
Daia Bazzo,daiabazzo
Orlando Pacheco,oorlandopacheco
Caldas Country Festival,caldascountry
Riquinha,riquinhasl
SG Plantão News,sgplantaodenoticias
Igreja Luterana no RN,luteranatal
𝐂𝐡𝐞𝐢𝐚𝐬 𝐝𝐞 𝐂𝐡𝐚𝐫𝐦𝐞,cheiasde_charmee
Julliana Rodrigues,jubazita
Diário do Sertão,diariodosertao
Gomesmissangas🧿  Candomblé #umbanda #laroyê #exu #guias,gomesmissangas
João Luiz Carvalho,jlmgiloficial
🧚🏻‍♂️ Beta Bahri,beta_bahri
iG Gente,iggente
Portal Maranhense,portalmaranhense
Thais Menzani,thaismenzani
Ketlen Wiggers,ketlenwiggers
Rogério Barra 🇧🇷,rogeriobarrapa
Assistencia Tecnica,casadosfogoes
NOTÍCIAS AUTOMOTIVAS® ★★★★★,automotivas
EUSEBIONEWS,eusebionewss
𝗖𝗔𝗗𝗔 𝗠𝗜𝗡𝗨𝗧𝗢,portalcadamin
Vasquinho Gama,vasquinhogama
Aline Moreira Bastos,lilicabastos
Deputado Federal Vicentinho,vicentinho_pt
Universo bissexual 🏳️‍🌈,universo_bissexual
Antonio Henrique Júnior,deputado_antoniohenriquejr
ELITE - Estratégias Concursos,eliteestrategiasconcursos
Cultura Inglesa Recife,culturainglesape
Só Tecidos,sotecidos
São Paulino Mil Grau 🇾🇪,saopaulino.milgrau
Sophia Romcy,sophiaromcy
Pelizari,soupelizari
Instituto Carol Valdes,institutocarolvaldes
Alexandre Dallier,alexandredalliertattoo
Expedito Paz,expeditopaz
Ministério do Trabalho e Emprego,mintrabalhoeemprego
Anibal Filho,anibalfilh
Quem Não Faz Toma - 89 FM,quemnaofaztoma
⠀⠀⠀⠀⠀⠀⠀⠀⠀  ⠀⠀⠀⠀A M O R   G A Y,amor_romantico_gay
Dr. David Rios,drdavidrios
Cresauto Fiat,fiatcresauto
ATACADAO DO TÊNIS CUIABA,atacadaodoteniscba
Itznofoco,itznofoco
Vanessa Ferreira,vanessaferreira.all
Jandira Silva,jansilvan
Dr. Gustavo,drgustavoassu
Marcos Beccari,marcosbeccari
Campo Real | Guarapuava,campo.real
A MELHOR LOJA DA 44,jessyckapaullamodas
BASF Agro Brasil,basf_agro_br
𝐄𝐝𝐢𝐦𝐚𝐫𝐚 𝐂𝐞𝐥𝐢 | 𝐂𝐚𝐫𝐢𝐨𝐜𝐚 𝐝𝐞 𝐁𝐚𝐧𝐠𝐮🌞,edimaraceli.rj
Coronel Washington,coronel_washington
Alexandre Putti,alexandreputti
Encontro de brechós cwb | LGBTQIA+,saidoarmariocwb
Dr. Evaldo Bezerra,dr.evaldobezerra
Igreja da Aliança,igrejadaaliancaslz
Doutor Melanina,doutormelanina
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀       𝙳𝚊𝚙𝚑𝚗𝚎 𝙵𝚊𝚛𝚒𝚊,daphne_faria
Nadja M.,brasi_leila
tv jornal interior | SBT,tvjornalinteriorsbt
Vaquejada do Manduri #VDM,vaquejadadomandurioficial
Jᴏʀɴᴀʟ Dᴏ Cᴀʀɪʀɪ,jornaldocariri
UNI ATACADISTA,uniatacadista
Carlos Henrique,carloshenrique.mg
Tassiana Galvão,casal.infecto
Camila Caumo | Maternidade  🤰🏼👧🏻,gravidadepoisdos30
Brasil plural,brasil.plural
Maringá Futebol Clube,maringafc
Aline Barba✨️Maquiadora & Educadora de Beleza,alinebarbabeaute
Mirassol Futebol Clube,mirassolfc
Ela é só a babá,elaesoababa
G A L I A N I,galiani_
Brega Bregoso,bregabregoso
NauticaTattoo - Praia Grande,nauticatattoopraiagrande
Edimilson Rios,edyriosorei
Prefeitura de Bragança Paulista,prefeituradebragancapaulista
💎CR & Co by Carla Riccelli,cr.carlariccelli
CARTOLAFC PREMIUM,cartolafcpremium
💛𝙏𝘿𝘼𝙃 para adultos 💛,tdah.memes
IFRN,ifrnoficial
Rio de Janeiro,riodejaneiro._
Eduardo do Blog,eduardodoblogoficial
LendoJogo,lendoojogo
Elizeu Nascimento,elizeunascimentomt
Gabriel Marrom,eusomarrom
DM São Lourenço 🔺,direitaminassaolourenco
Cicero Naves,ciceronaves.nutri
Thaise Cruz | Doces Saudáveis,thaisescruz
tudoemmaria,tudoemmaria
Professor Evaldo Lima,profevaldolima
